filepath,filename,emotion,emotion_code,intensity,statement,repetition,actor,gender,vocal_channel,modality
Actor_10\03-01-04-01-01-01-10.wav,03-01-04-01-01-01-10.wav,sad,04,normal,Kids are talking by the door,01,10,female,speech,audio-only
Actor_10\03-01-04-01-01-02-10.wav,03-01-04-01-01-02-10.wav,sad,04,normal,Kids are talking by the door,02,10,female,speech,audio-only
Actor_10\03-01-04-01-02-01-10.wav,03-01-04-01-02-01-10.wav,sad,04,normal,Dogs are sitting by the door,01,10,female,speech,audio-only
Actor_10\03-01-04-01-02-02-10.wav,03-01-04-01-02-02-10.wav,sad,04,normal,Dogs are sitting by the door,02,10,female,speech,audio-only
Actor_10\03-01-04-02-01-01-10.wav,03-01-04-02-01-01-10.wav,sad,04,strong,Kids are talking by the door,01,10,female,speech,audio-only
Actor_10\03-01-04-02-01-02-10.wav,03-01-04-02-01-02-10.wav,sad,04,strong,Kids are talking by the door,02,10,female,speech,audio-only
Actor_10\03-01-04-02-02-01-10.wav,03-01-04-02-02-01-10.wav,sad,04,strong,Dogs are sitting by the door,01,10,female,speech,audio-only
Actor_10\03-01-04-02-02-02-10.wav,03-01-04-02-02-02-10.wav,sad,04,strong,Dogs are sitting by the door,02,10,female,speech,audio-only
Actor_10\03-01-05-01-01-01-10.wav,03-01-05-01-01-01-10.wav,angry,05,normal,Kids are talking by the door,01,10,female,speech,audio-only
Actor_10\03-01-05-01-01-02-10.wav,03-01-05-01-01-02-10.wav,angry,05,normal,Kids are talking by the door,02,10,female,speech,audio-only
Actor_10\03-01-05-01-02-01-10.wav,03-01-05-01-02-01-10.wav,angry,05,normal,Dogs are sitting by the door,01,10,female,speech,audio-only
Actor_10\03-01-05-01-02-02-10.wav,03-01-05-01-02-02-10.wav,angry,05,normal,Dogs are sitting by the door,02,10,female,speech,audio-only
Actor_10\03-01-05-02-01-01-10.wav,03-01-05-02-01-01-10.wav,angry,05,strong,Kids are talking by the door,01,10,female,speech,audio-only
Actor_10\03-01-05-02-01-02-10.wav,03-01-05-02-01-02-10.wav,angry,05,strong,Kids are talking by the door,02,10,female,speech,audio-only
Actor_10\03-01-05-02-02-01-10.wav,03-01-05-02-02-01-10.wav,angry,05,strong,Dogs are sitting by the door,01,10,female,speech,audio-only
Actor_10\03-01-05-02-02-02-10.wav,03-01-05-02-02-02-10.wav,angry,05,strong,Dogs are sitting by the door,02,10,female,speech,audio-only
Actor_10\03-01-06-01-01-01-10.wav,03-01-06-01-01-01-10.wav,fearful,06,normal,Kids are talking by the door,01,10,female,speech,audio-only
Actor_10\03-01-06-01-01-02-10.wav,03-01-06-01-01-02-10.wav,fearful,06,normal,Kids are talking by the door,02,10,female,speech,audio-only
Actor_10\03-01-06-01-02-01-10.wav,03-01-06-01-02-01-10.wav,fearful,06,normal,Dogs are sitting by the door,01,10,female,speech,audio-only
Actor_10\03-01-06-01-02-02-10.wav,03-01-06-01-02-02-10.wav,fearful,06,normal,Dogs are sitting by the door,02,10,female,speech,audio-only
Actor_10\03-01-06-02-01-01-10.wav,03-01-06-02-01-01-10.wav,fearful,06,strong,Kids are talking by the door,01,10,female,speech,audio-only
Actor_10\03-01-06-02-01-02-10.wav,03-01-06-02-01-02-10.wav,fearful,06,strong,Kids are talking by the door,02,10,female,speech,audio-only
Actor_10\03-01-06-02-02-01-10.wav,03-01-06-02-02-01-10.wav,fearful,06,strong,Dogs are sitting by the door,01,10,female,speech,audio-only
Actor_10\03-01-06-02-02-02-10.wav,03-01-06-02-02-02-10.wav,fearful,06,strong,Dogs are sitting by the door,02,10,female,speech,audio-only
Actor_10\03-01-07-01-01-01-10.wav,03-01-07-01-01-01-10.wav,disgust,07,normal,Kids are talking by the door,01,10,female,speech,audio-only
Actor_10\03-01-07-01-01-02-10.wav,03-01-07-01-01-02-10.wav,disgust,07,normal,Kids are talking by the door,02,10,female,speech,audio-only
Actor_10\03-01-07-01-02-01-10.wav,03-01-07-01-02-01-10.wav,disgust,07,normal,Dogs are sitting by the door,01,10,female,speech,audio-only
Actor_10\03-01-07-01-02-02-10.wav,03-01-07-01-02-02-10.wav,disgust,07,normal,Dogs are sitting by the door,02,10,female,speech,audio-only
Actor_10\03-01-07-02-01-01-10.wav,03-01-07-02-01-01-10.wav,disgust,07,strong,Kids are talking by the door,01,10,female,speech,audio-only
Actor_10\03-01-07-02-01-02-10.wav,03-01-07-02-01-02-10.wav,disgust,07,strong,Kids are talking by the door,02,10,female,speech,audio-only
Actor_10\03-01-07-02-02-01-10.wav,03-01-07-02-02-01-10.wav,disgust,07,strong,Dogs are sitting by the door,01,10,female,speech,audio-only
Actor_10\03-01-07-02-02-02-10.wav,03-01-07-02-02-02-10.wav,disgust,07,strong,Dogs are sitting by the door,02,10,female,speech,audio-only
Actor_10\03-01-08-01-01-01-10.wav,03-01-08-01-01-01-10.wav,surprised,08,normal,Kids are talking by the door,01,10,female,speech,audio-only
Actor_10\03-01-08-01-01-02-10.wav,03-01-08-01-01-02-10.wav,surprised,08,normal,Kids are talking by the door,02,10,female,speech,audio-only
Actor_10\03-01-08-01-02-01-10.wav,03-01-08-01-02-01-10.wav,surprised,08,normal,Dogs are sitting by the door,01,10,female,speech,audio-only
Actor_10\03-01-08-01-02-02-10.wav,03-01-08-01-02-02-10.wav,surprised,08,normal,Dogs are sitting by the door,02,10,female,speech,audio-only
Actor_10\03-01-08-02-01-01-10.wav,03-01-08-02-01-01-10.wav,surprised,08,strong,Kids are talking by the door,01,10,female,speech,audio-only
Actor_10\03-01-08-02-01-02-10.wav,03-01-08-02-01-02-10.wav,surprised,08,strong,Kids are talking by the door,02,10,female,speech,audio-only
Actor_10\03-01-08-02-02-01-10.wav,03-01-08-02-02-01-10.wav,surprised,08,strong,Dogs are sitting by the door,01,10,female,speech,audio-only
Actor_10\03-01-08-02-02-02-10.wav,03-01-08-02-02-02-10.wav,surprised,08,strong,Dogs are sitting by the door,02,10,female,speech,audio-only
Actor_11\03-01-01-01-01-01-11.wav,03-01-01-01-01-01-11.wav,neutral,01,normal,Kids are talking by the door,01,11,male,speech,audio-only
Actor_11\03-01-01-01-01-02-11.wav,03-01-01-01-01-02-11.wav,neutral,01,normal,Kids are talking by the door,02,11,male,speech,audio-only
Actor_11\03-01-01-01-02-01-11.wav,03-01-01-01-02-01-11.wav,neutral,01,normal,Dogs are sitting by the door,01,11,male,speech,audio-only
Actor_11\03-01-01-01-02-02-11.wav,03-01-01-01-02-02-11.wav,neutral,01,normal,Dogs are sitting by the door,02,11,male,speech,audio-only
Actor_11\03-01-02-01-01-01-11.wav,03-01-02-01-01-01-11.wav,calm,02,normal,Kids are talking by the door,01,11,male,speech,audio-only
Actor_11\03-01-02-01-01-02-11.wav,03-01-02-01-01-02-11.wav,calm,02,normal,Kids are talking by the door,02,11,male,speech,audio-only
Actor_11\03-01-02-01-02-01-11.wav,03-01-02-01-02-01-11.wav,calm,02,normal,Dogs are sitting by the door,01,11,male,speech,audio-only
Actor_11\03-01-02-01-02-02-11.wav,03-01-02-01-02-02-11.wav,calm,02,normal,Dogs are sitting by the door,02,11,male,speech,audio-only
Actor_11\03-01-02-02-01-01-11.wav,03-01-02-02-01-01-11.wav,calm,02,strong,Kids are talking by the door,01,11,male,speech,audio-only
Actor_11\03-01-02-02-01-02-11.wav,03-01-02-02-01-02-11.wav,calm,02,strong,Kids are talking by the door,02,11,male,speech,audio-only
Actor_11\03-01-02-02-02-01-11.wav,03-01-02-02-02-01-11.wav,calm,02,strong,Dogs are sitting by the door,01,11,male,speech,audio-only
Actor_11\03-01-02-02-02-02-11.wav,03-01-02-02-02-02-11.wav,calm,02,strong,Dogs are sitting by the door,02,11,male,speech,audio-only
Actor_11\03-01-03-01-01-01-11.wav,03-01-03-01-01-01-11.wav,happy,03,normal,Kids are talking by the door,01,11,male,speech,audio-only
Actor_11\03-01-03-01-01-02-11.wav,03-01-03-01-01-02-11.wav,happy,03,normal,Kids are talking by the door,02,11,male,speech,audio-only
Actor_11\03-01-03-01-02-01-11.wav,03-01-03-01-02-01-11.wav,happy,03,normal,Dogs are sitting by the door,01,11,male,speech,audio-only
Actor_11\03-01-03-01-02-02-11.wav,03-01-03-01-02-02-11.wav,happy,03,normal,Dogs are sitting by the door,02,11,male,speech,audio-only
Actor_11\03-01-03-02-01-01-11.wav,03-01-03-02-01-01-11.wav,happy,03,strong,Kids are talking by the door,01,11,male,speech,audio-only
Actor_11\03-01-03-02-01-02-11.wav,03-01-03-02-01-02-11.wav,happy,03,strong,Kids are talking by the door,02,11,male,speech,audio-only
Actor_11\03-01-03-02-02-01-11.wav,03-01-03-02-02-01-11.wav,happy,03,strong,Dogs are sitting by the door,01,11,male,speech,audio-only
Actor_11\03-01-03-02-02-02-11.wav,03-01-03-02-02-02-11.wav,happy,03,strong,Dogs are sitting by the door,02,11,male,speech,audio-only
Actor_11\03-01-04-01-01-01-11.wav,03-01-04-01-01-01-11.wav,sad,04,normal,Kids are talking by the door,01,11,male,speech,audio-only
Actor_11\03-01-04-01-01-02-11.wav,03-01-04-01-01-02-11.wav,sad,04,normal,Kids are talking by the door,02,11,male,speech,audio-only
Actor_11\03-01-04-01-02-01-11.wav,03-01-04-01-02-01-11.wav,sad,04,normal,Dogs are sitting by the door,01,11,male,speech,audio-only
Actor_11\03-01-04-01-02-02-11.wav,03-01-04-01-02-02-11.wav,sad,04,normal,Dogs are sitting by the door,02,11,male,speech,audio-only
Actor_11\03-01-04-02-01-01-11.wav,03-01-04-02-01-01-11.wav,sad,04,strong,Kids are talking by the door,01,11,male,speech,audio-only
Actor_11\03-01-04-02-01-02-11.wav,03-01-04-02-01-02-11.wav,sad,04,strong,Kids are talking by the door,02,11,male,speech,audio-only
Actor_11\03-01-04-02-02-01-11.wav,03-01-04-02-02-01-11.wav,sad,04,strong,Dogs are sitting by the door,01,11,male,speech,audio-only
Actor_11\03-01-04-02-02-02-11.wav,03-01-04-02-02-02-11.wav,sad,04,strong,Dogs are sitting by the door,02,11,male,speech,audio-only
Actor_11\03-01-05-01-01-01-11.wav,03-01-05-01-01-01-11.wav,angry,05,normal,Kids are talking by the door,01,11,male,speech,audio-only
Actor_11\03-01-05-01-01-02-11.wav,03-01-05-01-01-02-11.wav,angry,05,normal,Kids are talking by the door,02,11,male,speech,audio-only
Actor_11\03-01-05-01-02-01-11.wav,03-01-05-01-02-01-11.wav,angry,05,normal,Dogs are sitting by the door,01,11,male,speech,audio-only
Actor_11\03-01-05-01-02-02-11.wav,03-01-05-01-02-02-11.wav,angry,05,normal,Dogs are sitting by the door,02,11,male,speech,audio-only
Actor_11\03-01-05-02-01-01-11.wav,03-01-05-02-01-01-11.wav,angry,05,strong,Kids are talking by the door,01,11,male,speech,audio-only
Actor_11\03-01-05-02-01-02-11.wav,03-01-05-02-01-02-11.wav,angry,05,strong,Kids are talking by the door,02,11,male,speech,audio-only
Actor_11\03-01-05-02-02-01-11.wav,03-01-05-02-02-01-11.wav,angry,05,strong,Dogs are sitting by the door,01,11,male,speech,audio-only
Actor_11\03-01-05-02-02-02-11.wav,03-01-05-02-02-02-11.wav,angry,05,strong,Dogs are sitting by the door,02,11,male,speech,audio-only
Actor_11\03-01-06-01-01-01-11.wav,03-01-06-01-01-01-11.wav,fearful,06,normal,Kids are talking by the door,01,11,male,speech,audio-only
Actor_11\03-01-06-01-01-02-11.wav,03-01-06-01-01-02-11.wav,fearful,06,normal,Kids are talking by the door,02,11,male,speech,audio-only
Actor_11\03-01-06-01-02-01-11.wav,03-01-06-01-02-01-11.wav,fearful,06,normal,Dogs are sitting by the door,01,11,male,speech,audio-only
Actor_11\03-01-06-01-02-02-11.wav,03-01-06-01-02-02-11.wav,fearful,06,normal,Dogs are sitting by the door,02,11,male,speech,audio-only
Actor_11\03-01-06-02-01-01-11.wav,03-01-06-02-01-01-11.wav,fearful,06,strong,Kids are talking by the door,01,11,male,speech,audio-only
Actor_11\03-01-06-02-01-02-11.wav,03-01-06-02-01-02-11.wav,fearful,06,strong,Kids are talking by the door,02,11,male,speech,audio-only
Actor_11\03-01-06-02-02-01-11.wav,03-01-06-02-02-01-11.wav,fearful,06,strong,Dogs are sitting by the door,01,11,male,speech,audio-only
Actor_11\03-01-06-02-02-02-11.wav,03-01-06-02-02-02-11.wav,fearful,06,strong,Dogs are sitting by the door,02,11,male,speech,audio-only
Actor_11\03-01-07-01-01-01-11.wav,03-01-07-01-01-01-11.wav,disgust,07,normal,Kids are talking by the door,01,11,male,speech,audio-only
Actor_11\03-01-07-01-01-02-11.wav,03-01-07-01-01-02-11.wav,disgust,07,normal,Kids are talking by the door,02,11,male,speech,audio-only
Actor_11\03-01-07-01-02-01-11.wav,03-01-07-01-02-01-11.wav,disgust,07,normal,Dogs are sitting by the door,01,11,male,speech,audio-only
Actor_11\03-01-07-01-02-02-11.wav,03-01-07-01-02-02-11.wav,disgust,07,normal,Dogs are sitting by the door,02,11,male,speech,audio-only
Actor_11\03-01-07-02-01-01-11.wav,03-01-07-02-01-01-11.wav,disgust,07,strong,Kids are talking by the door,01,11,male,speech,audio-only
Actor_11\03-01-07-02-01-02-11.wav,03-01-07-02-01-02-11.wav,disgust,07,strong,Kids are talking by the door,02,11,male,speech,audio-only
Actor_11\03-01-07-02-02-01-11.wav,03-01-07-02-02-01-11.wav,disgust,07,strong,Dogs are sitting by the door,01,11,male,speech,audio-only
Actor_11\03-01-07-02-02-02-11.wav,03-01-07-02-02-02-11.wav,disgust,07,strong,Dogs are sitting by the door,02,11,male,speech,audio-only
Actor_11\03-01-08-01-01-01-11.wav,03-01-08-01-01-01-11.wav,surprised,08,normal,Kids are talking by the door,01,11,male,speech,audio-only
Actor_11\03-01-08-01-01-02-11.wav,03-01-08-01-01-02-11.wav,surprised,08,normal,Kids are talking by the door,02,11,male,speech,audio-only
Actor_11\03-01-08-01-02-01-11.wav,03-01-08-01-02-01-11.wav,surprised,08,normal,Dogs are sitting by the door,01,11,male,speech,audio-only
Actor_11\03-01-08-01-02-02-11.wav,03-01-08-01-02-02-11.wav,surprised,08,normal,Dogs are sitting by the door,02,11,male,speech,audio-only
Actor_11\03-01-08-02-01-01-11.wav,03-01-08-02-01-01-11.wav,surprised,08,strong,Kids are talking by the door,01,11,male,speech,audio-only
Actor_11\03-01-08-02-01-02-11.wav,03-01-08-02-01-02-11.wav,surprised,08,strong,Kids are talking by the door,02,11,male,speech,audio-only
Actor_11\03-01-08-02-02-01-11.wav,03-01-08-02-02-01-11.wav,surprised,08,strong,Dogs are sitting by the door,01,11,male,speech,audio-only
Actor_11\03-01-08-02-02-02-11.wav,03-01-08-02-02-02-11.wav,surprised,08,strong,Dogs are sitting by the door,02,11,male,speech,audio-only
Actor_12\03-01-01-01-01-01-12.wav,03-01-01-01-01-01-12.wav,neutral,01,normal,Kids are talking by the door,01,12,female,speech,audio-only
Actor_12\03-01-01-01-01-02-12.wav,03-01-01-01-01-02-12.wav,neutral,01,normal,Kids are talking by the door,02,12,female,speech,audio-only
Actor_12\03-01-01-01-02-01-12.wav,03-01-01-01-02-01-12.wav,neutral,01,normal,Dogs are sitting by the door,01,12,female,speech,audio-only
Actor_12\03-01-01-01-02-02-12.wav,03-01-01-01-02-02-12.wav,neutral,01,normal,Dogs are sitting by the door,02,12,female,speech,audio-only
Actor_12\03-01-02-01-01-01-12.wav,03-01-02-01-01-01-12.wav,calm,02,normal,Kids are talking by the door,01,12,female,speech,audio-only
Actor_12\03-01-02-01-01-02-12.wav,03-01-02-01-01-02-12.wav,calm,02,normal,Kids are talking by the door,02,12,female,speech,audio-only
Actor_12\03-01-02-01-02-01-12.wav,03-01-02-01-02-01-12.wav,calm,02,normal,Dogs are sitting by the door,01,12,female,speech,audio-only
Actor_12\03-01-02-01-02-02-12.wav,03-01-02-01-02-02-12.wav,calm,02,normal,Dogs are sitting by the door,02,12,female,speech,audio-only
Actor_12\03-01-02-02-01-01-12.wav,03-01-02-02-01-01-12.wav,calm,02,strong,Kids are talking by the door,01,12,female,speech,audio-only
Actor_12\03-01-02-02-01-02-12.wav,03-01-02-02-01-02-12.wav,calm,02,strong,Kids are talking by the door,02,12,female,speech,audio-only
Actor_12\03-01-02-02-02-01-12.wav,03-01-02-02-02-01-12.wav,calm,02,strong,Dogs are sitting by the door,01,12,female,speech,audio-only
Actor_12\03-01-02-02-02-02-12.wav,03-01-02-02-02-02-12.wav,calm,02,strong,Dogs are sitting by the door,02,12,female,speech,audio-only
Actor_12\03-01-03-01-01-01-12.wav,03-01-03-01-01-01-12.wav,happy,03,normal,Kids are talking by the door,01,12,female,speech,audio-only
Actor_12\03-01-03-01-01-02-12.wav,03-01-03-01-01-02-12.wav,happy,03,normal,Kids are talking by the door,02,12,female,speech,audio-only
Actor_12\03-01-03-01-02-01-12.wav,03-01-03-01-02-01-12.wav,happy,03,normal,Dogs are sitting by the door,01,12,female,speech,audio-only
Actor_12\03-01-03-01-02-02-12.wav,03-01-03-01-02-02-12.wav,happy,03,normal,Dogs are sitting by the door,02,12,female,speech,audio-only
Actor_12\03-01-03-02-01-01-12.wav,03-01-03-02-01-01-12.wav,happy,03,strong,Kids are talking by the door,01,12,female,speech,audio-only
Actor_12\03-01-03-02-01-02-12.wav,03-01-03-02-01-02-12.wav,happy,03,strong,Kids are talking by the door,02,12,female,speech,audio-only
Actor_12\03-01-03-02-02-01-12.wav,03-01-03-02-02-01-12.wav,happy,03,strong,Dogs are sitting by the door,01,12,female,speech,audio-only
Actor_12\03-01-03-02-02-02-12.wav,03-01-03-02-02-02-12.wav,happy,03,strong,Dogs are sitting by the door,02,12,female,speech,audio-only
Actor_12\03-01-04-01-01-01-12.wav,03-01-04-01-01-01-12.wav,sad,04,normal,Kids are talking by the door,01,12,female,speech,audio-only
Actor_12\03-01-04-01-01-02-12.wav,03-01-04-01-01-02-12.wav,sad,04,normal,Kids are talking by the door,02,12,female,speech,audio-only
Actor_12\03-01-04-01-02-01-12.wav,03-01-04-01-02-01-12.wav,sad,04,normal,Dogs are sitting by the door,01,12,female,speech,audio-only
Actor_12\03-01-04-01-02-02-12.wav,03-01-04-01-02-02-12.wav,sad,04,normal,Dogs are sitting by the door,02,12,female,speech,audio-only
Actor_12\03-01-04-02-01-01-12.wav,03-01-04-02-01-01-12.wav,sad,04,strong,Kids are talking by the door,01,12,female,speech,audio-only
Actor_12\03-01-04-02-01-02-12.wav,03-01-04-02-01-02-12.wav,sad,04,strong,Kids are talking by the door,02,12,female,speech,audio-only
Actor_12\03-01-04-02-02-01-12.wav,03-01-04-02-02-01-12.wav,sad,04,strong,Dogs are sitting by the door,01,12,female,speech,audio-only
Actor_12\03-01-04-02-02-02-12.wav,03-01-04-02-02-02-12.wav,sad,04,strong,Dogs are sitting by the door,02,12,female,speech,audio-only
Actor_12\03-01-05-01-01-01-12.wav,03-01-05-01-01-01-12.wav,angry,05,normal,Kids are talking by the door,01,12,female,speech,audio-only
Actor_12\03-01-05-01-01-02-12.wav,03-01-05-01-01-02-12.wav,angry,05,normal,Kids are talking by the door,02,12,female,speech,audio-only
Actor_12\03-01-05-01-02-01-12.wav,03-01-05-01-02-01-12.wav,angry,05,normal,Dogs are sitting by the door,01,12,female,speech,audio-only
Actor_12\03-01-05-01-02-02-12.wav,03-01-05-01-02-02-12.wav,angry,05,normal,Dogs are sitting by the door,02,12,female,speech,audio-only
Actor_12\03-01-05-02-01-01-12.wav,03-01-05-02-01-01-12.wav,angry,05,strong,Kids are talking by the door,01,12,female,speech,audio-only
Actor_12\03-01-05-02-01-02-12.wav,03-01-05-02-01-02-12.wav,angry,05,strong,Kids are talking by the door,02,12,female,speech,audio-only
Actor_12\03-01-05-02-02-01-12.wav,03-01-05-02-02-01-12.wav,angry,05,strong,Dogs are sitting by the door,01,12,female,speech,audio-only
Actor_12\03-01-05-02-02-02-12.wav,03-01-05-02-02-02-12.wav,angry,05,strong,Dogs are sitting by the door,02,12,female,speech,audio-only
Actor_12\03-01-06-01-01-01-12.wav,03-01-06-01-01-01-12.wav,fearful,06,normal,Kids are talking by the door,01,12,female,speech,audio-only
Actor_12\03-01-06-01-01-02-12.wav,03-01-06-01-01-02-12.wav,fearful,06,normal,Kids are talking by the door,02,12,female,speech,audio-only
Actor_12\03-01-06-01-02-01-12.wav,03-01-06-01-02-01-12.wav,fearful,06,normal,Dogs are sitting by the door,01,12,female,speech,audio-only
Actor_12\03-01-06-01-02-02-12.wav,03-01-06-01-02-02-12.wav,fearful,06,normal,Dogs are sitting by the door,02,12,female,speech,audio-only
Actor_12\03-01-06-02-01-01-12.wav,03-01-06-02-01-01-12.wav,fearful,06,strong,Kids are talking by the door,01,12,female,speech,audio-only
Actor_12\03-01-06-02-01-02-12.wav,03-01-06-02-01-02-12.wav,fearful,06,strong,Kids are talking by the door,02,12,female,speech,audio-only
Actor_12\03-01-06-02-02-01-12.wav,03-01-06-02-02-01-12.wav,fearful,06,strong,Dogs are sitting by the door,01,12,female,speech,audio-only
Actor_12\03-01-06-02-02-02-12.wav,03-01-06-02-02-02-12.wav,fearful,06,strong,Dogs are sitting by the door,02,12,female,speech,audio-only
Actor_12\03-01-07-01-01-01-12.wav,03-01-07-01-01-01-12.wav,disgust,07,normal,Kids are talking by the door,01,12,female,speech,audio-only
Actor_12\03-01-07-01-01-02-12.wav,03-01-07-01-01-02-12.wav,disgust,07,normal,Kids are talking by the door,02,12,female,speech,audio-only
